station_id,train_id,line,route,color,destination,time_estimated,destination_time,waktu,updated_at_x,station_name,AwalLatitude,AwalLongi,daop,fg_enable,have_schedule,updated_at_y,AkhirLatitude,AkhirLongitude,destination_id,trip_duration_minutes
GDD,1167B,COMMUTER LINE BOGOR,DEPOK-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 7:51:00,2024-05-09 8:11:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,20
GDD,1169B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 7:55:00,2024-05-09 8:16:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,21
GDD,1171B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 8:08:00,2024-05-09 8:26:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1173B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 8:18:00,2024-05-09 8:38:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,20
GDD,1175B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 8:22:00,2024-05-09 8:42:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,20
GDD,1177B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 8:27:00,2024-05-09 8:47:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,20
GDD,1179B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 8:36:00,2024-05-09 8:58:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,22
GDD,1181B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 8:43:00,2024-05-09 9:03:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,20
GDD,1183B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 8:47:00,2024-05-09 9:07:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,20
GDD,1185B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 8:57:00,2024-05-09 9:16:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,19
GDD,1187B,COMMUTER LINE BOGOR,DEPOK-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 9:02:00,2024-05-09 9:21:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,19
GDD,1189B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 9:06:00,2024-05-09 9:26:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,20
GDD,1191B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 9:11:00,2024-05-09 9:30:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,19
GDD,1193B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 9:16:00,2024-05-09 9:35:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,19
GDD,1195B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 9:21:00,2024-05-09 9:40:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,19
GDD,1197B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 9:25:00,2024-05-09 9:44:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,19
GDD,1199B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 9:37:00,2024-05-09 9:56:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,19
GDD,1201B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 9:51:00,2024-05-09 10:10:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,19
GDD,1203B,COMMUTER LINE BOGOR,DEPOK-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 9:56:00,2024-05-09 10:15:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,19
GDD,1207B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 10:12:00,2024-05-09 10:29:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,17
GDD,1211B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 10:21:00,2024-05-09 10:39:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1213B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 10:26:00,2024-05-09 10:44:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1215B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 10:33:00,2024-05-09 10:51:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1219B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 10:42:00,2024-05-09 11:00:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1223B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 10:52:00,2024-05-09 11:10:00,Pagi,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1227B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 11:07:00,2024-05-09 11:24:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,17
GDD,1229B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 11:11:00,2024-05-09 11:29:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1233B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 11:21:00,2024-05-09 11:39:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1235B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 11:31:00,2024-05-09 11:48:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,17
GDD,1239B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 11:43:00,2024-05-09 12:04:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,21
GDD,1241B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 11:52:00,2024-05-09 12:10:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1245B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 12:07:00,2024-05-09 12:24:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,17
GDD,1249B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 12:17:00,2024-05-09 12:34:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,17
GDD,1253B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 12:27:00,2024-05-09 12:45:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1257B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 12:43:00,2024-05-09 12:59:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,16
GDD,1261B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 12:51:00,2024-05-09 13:09:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1263B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 12:56:00,2024-05-09 13:14:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1265B,COMMUTER LINE BOGOR,DEPOK-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 13:01:00,2024-05-09 13:19:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1267B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 13:11:00,2024-05-09 13:28:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,17
GDD,1271B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 13:26:00,2024-05-09 13:46:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,20
GDD,1275B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 13:36:00,2024-05-09 13:54:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1279B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 13:47:00,2024-05-09 14:05:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1285B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 14:11:00,2024-05-09 14:30:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,19
GDD,1289B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 14:21:00,2024-05-09 14:39:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1291B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 14:26:00,2024-05-09 14:44:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1295B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 14:46:00,2024-05-09 15:04:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1297B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 14:51:00,2024-05-09 15:08:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,17
GDD,1299C,COMMUTER LINE BOGOR,DEPOK-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 14:56:00,2024-05-09 15:13:00,Siang,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,17
GDD,1301B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 15:07:00,2024-05-09 15:25:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1303B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 15:11:00,2024-05-09 15:30:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,19
GDD,1305C,COMMUTER LINE BOGOR,DEPOK-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 15:17:00,2024-05-09 15:37:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,20
GDD,1307B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 15:22:00,2024-05-09 15:41:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,19
GDD,1313B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 15:41:00,2024-05-09 16:00:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,19
GDD,1315B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 15:46:00,2024-05-09 16:04:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1317C,COMMUTER LINE BOGOR,DEPOK-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 15:52:00,2024-05-09 16:10:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1319B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 15:56:00,2024-05-09 16:18:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,22
GDD,1321B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 16:07:00,2024-05-09 16:26:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,19
GDD,1323B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 16:11:00,2024-05-09 16:30:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,19
GDD,1325B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 16:17:00,2024-05-09 16:38:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,21
GDD,1327B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 16:26:00,2024-05-09 16:46:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,20
GDD,1329B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 16:31:00,2024-05-09 16:51:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,20
GDD,1331C,COMMUTER LINE BOGOR,DEPOK-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 16:40:00,2024-05-09 17:00:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,20
GDD,1333C,COMMUTER LINE BOGOR,DEPOK-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 16:46:00,2024-05-09 17:05:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,19
GDD,1335B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 16:51:00,2024-05-09 17:09:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1339B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 17:01:00,2024-05-09 17:18:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,17
GDD,1341B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 17:12:00,2024-05-09 17:30:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1343B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 17:17:00,2024-05-09 17:38:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,21
GDD,1345B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 17:21:00,2024-05-09 17:42:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,21
GDD,1347B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 17:26:00,2024-05-09 17:46:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,20
GDD,1349C,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 17:36:00,2024-05-09 17:55:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,19
GDD,1351B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 17:42:00,2024-05-09 18:02:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,20
GDD,1353C,COMMUTER LINE BOGOR,DEPOK-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 17:47:00,2024-05-09 18:09:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,22
GDD,1355B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 17:53:00,2024-05-09 18:14:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,21
GDD,1357B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 18:04:00,2024-05-09 18:20:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,16
GDD,1359B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 18:10:00,2024-05-09 18:28:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1361B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 18:23:00,2024-05-09 18:39:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,16
GDD,1365B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 18:33:00,2024-05-09 18:52:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,19
GDD,1367B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 18:38:00,2024-05-09 18:58:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,20
GDD,1371B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 18:53:00,2024-05-09 19:12:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,19
GDD,1373B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 18:58:00,2024-05-09 19:16:00,Sore,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1375B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 19:05:00,2024-05-09 19:23:00,Malam,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
GDD,1377B,COMMUTER LINE BOGOR,BOGOR-JAKARTAKOTA,#E30A16,JAKARTAKOTA,2024-05-09 19:09:00,2024-05-09 19:27:00,Malam,2024-03-16T17:00:12.462Z,GONDANGDIA,-6.1950,106.8283,1,1,TRUE,2024-03-10T15:15:19.997Z,-6.1258,106.8032,JAKK,18
